date-heure,url,nombre_signatures
2025-10-09 04:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15892
2025-10-09 05:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,170933
2025-10-09 05:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15892
2025-10-09 06:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,170940
2025-10-09 06:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15894
2025-10-09 07:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,170947
2025-10-09 07:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15896
2025-10-09 08:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,170952
2025-10-09 08:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15901
2025-10-09 09:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,170957
2025-10-09 09:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15902
2025-10-09 10:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,170965
2025-10-09 10:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15905
2025-10-09 11:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,170974
2025-10-09 11:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15912
2025-10-09 12:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,170983
2025-10-09 12:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15916
2025-10-09 13:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,170995
2025-10-09 13:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15923
2025-10-09 14:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171001
2025-10-09 14:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15928
2025-10-09 15:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171006
2025-10-09 15:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15932
2025-10-09 16:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171014
2025-10-09 16:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15935
2025-10-09 17:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171026
2025-10-09 17:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15938
2025-10-09 18:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171029
2025-10-09 18:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15941
2025-10-09 19:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171036
2025-10-09 19:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15943
2025-10-09 20:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171042
2025-10-09 20:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15947
2025-10-09 21:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171049
2025-10-09 21:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15949
2025-10-09 22:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171056
2025-10-09 22:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15949
2025-10-09 23:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171058
2025-10-09 23:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15952
2025-10-10 00:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171061
2025-10-10 00:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15952
2025-10-10 01:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171062
2025-10-10 01:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15951
2025-10-10 02:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171062
2025-10-10 02:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15951
2025-10-10 03:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171063
2025-10-10 03:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15951
2025-10-10 04:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171064
2025-10-10 04:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15952
2025-10-10 05:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171066
2025-10-10 05:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15954
2025-10-10 06:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171074
2025-10-10 06:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15955
2025-10-10 07:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171080
2025-10-10 07:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15956
2025-10-10 08:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171087
2025-10-10 08:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15956
2025-10-10 09:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171095
2025-10-10 09:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15958
2025-10-10 10:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171104
2025-10-10 10:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15959
2025-10-10 11:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171107
2025-10-10 11:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15964
2025-10-10 12:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171115
2025-10-10 12:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15969
2025-10-10 13:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171118
2025-10-10 13:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15973
2025-10-10 14:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171122
2025-10-10 14:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15976
2025-10-10 15:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171124
2025-10-10 15:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15977
2025-10-10 16:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171133
2025-10-10 16:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15979
2025-10-10 17:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171142
2025-10-10 17:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15988
2025-10-10 18:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171150
2025-10-10 18:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15990
2025-10-10 19:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171156
2025-10-10 19:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15995
2025-10-10 20:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171161
