"date","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
2023-09-10,73.5915492957746,66.1971830985916,19.0140845070423,11.2676056338028,31.3380281690141,27.112676056338,73.7051792828685,41.8032786885246,77.0491803278689,50.6172839506173,26.8595041322314,74.5833333333333,NA
2023-09-11,73.943661971831,66.5492957746479,19.3661971830986,11.2676056338028,30.9859154929577,28.169014084507,73.7051792828685,41.8032786885246,77.0491803278689,50.6172839506173,25.6198347107438,75,NA
2023-09-12,74.5583038869258,66.1971830985916,19.0140845070423,11.2676056338028,31.095406360424,27.4647887323944,73.7051792828685,41.8032786885246,77.8688524590164,52.2633744855967,25.6198347107438,75,NA
2023-09-13,75.7042253521127,66.1971830985916,19.0140845070423,11.2676056338028,29.5774647887324,27.4647887323944,73.3067729083665,42.2131147540984,77.8688524590164,53.0864197530864,24.7933884297521,74.1666666666667,NA
2023-09-14,75,66.1971830985916,17.9577464788732,10.9540636042403,27.5618374558304,27.8169014084507,69.3227091633466,43.8524590163934,78.2786885245902,52.6748971193416,24.7933884297521,72.9166666666667,NA
2023-09-15,73.943661971831,65.4929577464789,16.5492957746479,11.2676056338028,26.5017667844523,26.4084507042254,68.5258964143426,41.8032786885246,77.0491803278689,53.0864197530864,23.9669421487603,71.6666666666667,NA
2023-09-16,75,65.4929577464789,17.2535211267606,11.6197183098592,24.1992882562278,27.4647887323944,69.0763052208835,43.0327868852459,78.2786885245902,54.7325102880658,23.9669421487603,72.0833333333333,NA
2023-09-17,74.2957746478873,65.8450704225352,16.1971830985915,11.3074204946996,23.321554770318,28.2685512367491,69.4779116465863,44.672131147541,79.0983606557377,55.5555555555556,23.9669421487603,72.5,NA
2023-09-18,73.8515901060071,66.9014084507042,16.1971830985915,10.6007067137809,19.7879858657244,26.7605633802817,69.8795180722892,44.672131147541,79.9180327868852,54.7325102880658,25.2066115702479,73.3333333333333,NA
2023-09-19,73.4042553191489,68.3098591549296,17.2535211267606,9.85915492957746,20.4946996466431,26.7605633802817,71.4859437751004,46.7213114754098,81.5573770491803,54.320987654321,24.3801652892562,74.5833333333333,NA
2023-09-20,76.056338028169,69.0140845070423,17.2535211267606,10.9154929577465,20.5673758865248,27.5618374558304,70.281124497992,47.5409836065574,80.7377049180328,55.1440329218107,24.7933884297521,75.4166666666667,NA
2023-09-21,76.056338028169,68.904593639576,17.2535211267606,11.9718309859155,21.2765957446809,27.208480565371,70.6827309236948,47.5409836065574,79.9180327868852,55.1440329218107,25.2066115702479,76.25,NA
2023-09-22,75.6183745583039,69.0140845070423,17.9577464788732,12.6760563380282,19.7183098591549,27.112676056338,70.6827309236948,48.3606557377049,79.0983606557377,54.320987654321,25.2066115702479,76.6666666666667,NA
2023-09-23,75.7042253521127,68.3098591549296,17.6678445229682,11.9718309859155,20.4225352112676,28.169014084507,71.4859437751004,48.3606557377049,79.5081967213115,53.9094650205761,24.7933884297521,77.9166666666667,NA
2023-09-24,76.678445229682,66.9014084507042,17.6678445229682,11.9718309859155,20.4946996466431,28.6219081272085,71.8875502008032,48.3606557377049,78.2786885245902,52.6748971193416,26.0330578512397,76.6666666666667,NA
